ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.2889,3.3734,-3.4141,-4.6862,-8.4717,1.5618,6.9751,11.8452,-4.976,-2.2022,-0.1772,-1.7092,36526,2021-05-14 13:40:38:422
4.5203,8.8131,2.7725,-1.8119,-9.6225,0.544,-23.4637,6.2347,1.2804,1.2132,1.9535,3.496,37026,2021-05-14 13:40:38:922
-4.4939,-23.1615,10.829,-3.5323,-9.1111,0.8256,-6.9591,-28.2528,-14.6689,2.3353,-2.0226,0.5638,37526,2021-05-14 13:40:39:422
-1.5036,-0.3352,0.2251,0.0306,-9.8066,-0.0163,0.429,10.4865,-2.6198,-0.4734,-2.6157,-1.2761,38026,2021-05-14 13:40:39:922
9.3087,1.6209,-2.6336,-4.9932,-8.4378,0.2025,25.7199,12.0507,-6.3915,-1.6017,1.7025,-1.5846,38526,2021-05-14 13:40:40:422
10.2496,-2.2936,-2.2505,0.1439,-9.7926,-0.5049,4.5584,6.084,-0.3953,1.5064,-5.1997,5.6371,39026,2021-05-14 13:40:40:922
68.8333,9.5696,78.367,6.2368,-5.6915,-4.9879,62.5965,15.2611,83.3549,3.2687,-4.879,-1.8973,39526,2021-05-14 13:40:41:422
-4.1396,-3.1987,3.9169,4.2404,-6.9887,-5.4173,-8.38,3.7901,9.3342,0.7141,1.0928,-0.5644,40026,2021-05-14 13:40:41:922
-10.3932,-27.3561,-0.5148,0.3606,-8.5461,-4.7963,-10.7538,-18.81,4.2815,0.0629,-1.3531,-0.3451,40526,2021-05-14 13:40:42:422
-1.5945,-20.5351,4.6902,-0.6273,-9.2482,-3.2011,-0.9672,-11.2868,7.8914,-0.19,-0.8687,-0.8454,41027,2021-05-14 13:40:42:923
-5.4253,-8.1139,3.2705,1.3022,-9.4547,-2.2547,-6.4901,3.0812,-3.1243,0.9407,0.3567,-0.2498,41526,2021-05-14 13:40:43:422
-0.6201,-5.3654,0.723,-0.3766,-9.7837,0.5543,-4.419,-0.545,2.2044,-0.5699,0.0177,-0.6891,42026,2021-05-14 13:40:43:922
-5.5737,-19.417,-2.7653,-1.1972,-8.9519,-3.8212,-2.8949,-2.6778,9.7294,0.1228,1.1417,-0.4337,42526,2021-05-14 13:40:44:422
-3.225,0.091,5.3726,-5.8685,-6.5487,4.3411,4.6033,0.8912,-1.9394,0.5883,-1.0831,0.0232,43025,2021-05-14 13:40:44:921
-0.3376,1.0463,10.3094,-0.7882,-1.087,9.7143,0.0526,1.3776,-0.0955,0.2669,-0.0531,0.0348,43526,2021-05-14 13:40:45:422
-3.4261,1.7478,8.3222,-1.5389,0.6761,9.6615,-0.4502,0.21,1.3719,1.2223,-0.0489,-0.3598,44026,2021-05-14 13:40:45:922
