ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.6228,-9.1579,1.8114,-1.4136,-9.059,-3.4795,-3.1982,-1.6894,4.8071,-1.5262,-1.3297,-1.4115,62368,2021-05-19 16:31:56:784
-1.4853,-6.4765,1.7013,-2.3179,-9.429,1.3753,3.8364,0.4028,-4.4256,1.9095,-0.7959,-0.1445,62868,2021-05-19 16:31:57:284
-0.408,-5.9354,3.8489,-1.0211,-9.1375,-3.4107,1.9887,2.1891,3.6107,-1.3683,-2.4701,-1.1841,63368,2021-05-19 16:31:57:784
-1.7656,-8.3773,5.0698,-2.4155,-9.4982,-0.3462,-2.081,-5.594,2.6733,1.9318,2.8149,1.4092,63867,2021-05-19 16:31:58:283
3.0156,-8.2217,-0.2046,-1.887,-8.6702,-4.1759,3.7921,1.8628,7.1026,-1.6632,-1.364,-1.3075,64368,2021-05-19 16:31:58:784
-3.1971,-18.4636,0.248,-2.3727,-9.5128,0.2184,0.5531,-1.6319,2.4621,3.3885,3.2485,-0.0976,64869,2021-05-19 16:31:59:285
1.1312,-7.0774,-5.0333,-1.8694,-9.2209,-2.7661,-5.7294,-4.2204,-0.26,-3.2497,1.2197,0.2927,65368,2021-05-19 16:31:59:784
1.1818,-9.4522,-2.1389,-2.0513,-9.5459,-0.9161,2.9164,6.2746,8.8362,1.6736,3.1208,0.3233,65868,2021-05-19 16:32:00:284
4.9211,-9.1843,-2.2729,-1.1382,-9.1855,-3.2407,-2.3993,1.0462,6.2775,-1.5027,-1.0279,-0.589,66368,2021-05-19 16:32:00:784
-2.8956,-17.8651,4.8637,-2.1035,-9.5266,-0.9943,-1.7093,-4.2134,2.2522,2.8447,2.0503,-0.1396,66867,2021-05-19 16:32:01:283
